OBJECTID,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
1007662,1118846206,13833 E CHAPEL RD,SOLSBERRY,IN,47459,TRUE,
1007663,1118846207,13545 E CHAPEL RD,SOLSBERRY,IN,47459,TRUE,
1007664,1118854290,4448 N STATE ROAD 45,SOLSBERRY,IN,47459,TRUE,
1007665,1118854291,13818 E CHAPEL RD,SOLSBERRY,IN,47459,TRUE,
1007666,1118854298,13818 E CHAPEL RD BLDG 2,SOLSBERRY,IN,47459,TRUE,
1007679,1118846224,5478 N COUNTY LINE RD,SOLSBERRY,IN,47459,TRUE,
1007908,1118846152,4875 N GREENE COUNTY LINE RD,BLOOMINGTON,IN,47403,TRUE,
1007909,1118846154,4929 N GREENE COUNTY LINE RD BLDG 2,BLOOMINGTON,IN,47403,TRUE,
1007910,1118846177,4849 N GREENE COUNTY LINE RD,BLOOMINGTON,IN,47403,TRUE,
1007924,1118854289,13440 E CHAPEL RD,SOLSBERRY,IN,47459,TRUE,
1008450,1118854339,3963 N STATE ROAD 45,SOLSBERRY,IN,47459,TRUE,
1009110,1118854982,4069 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1009123,1118854985,9740 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1009124,1118855048,9824 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1009128,1118854973,4003 N ROBS DR,SOLSBERRY,IN,47459,TRUE,
1010347,1118855004,4272 N STATE ROAD 43 BLDG 2,SOLSBERRY,IN,47459,TRUE,
1010348,1118855012,4290 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010349,1118855027,4298 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010355,1118856051,4334 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010361,1118854972,4251 N WASHINGTON ST,SOLSBERRY,IN,47459,TRUE,
1010528,1118854988,10027 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010529,1118855072,10023 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010530,1118855074,4213 N WASHINGTON ST,SOLSBERRY,IN,47459,TRUE,
1010531,1118855075,10043 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010537,1118854986,4113 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010538,1118854991,4179 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010539,1118854993,10026 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010540,1118854959,4225 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010541,1118855023,4217 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010542,1118854962,4083 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010543,1118854979,4206 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010544,1118855000,4135 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010545,1118855002,4129 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010546,1118855006,4202 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010547,1118855011,4226 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010548,1118855015,4163 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010549,1118855026,4110 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010550,1118855031,4048 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010551,1118855033,4218 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010552,1118855034,4130 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010553,1118854974,9821 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1010554,1118854981,9762 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1010555,1118855003,4253 N NEWARK RD,SOLSBERRY,IN,47459,TRUE,
1010751,1118855010,4267 N SULLIVAN CT,SOLSBERRY,IN,47459,TRUE,
1010752,1118855016,9786 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1010753,1118855022,9719 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1010754,1118855024,4300 N SULLIVAN CT,SOLSBERRY,IN,47459,TRUE,
1010755,1118854971,10013 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010756,1118855073,10017 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010757,1118854960,4121 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010758,1118854968,420 N 420 N,SOLSBERRY,IN,47459,TRUE,
1010759,1118854989,10006 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010760,1118854995,10012 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010761,1118854996,9954 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010762,1118854999,4117 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010763,1118855030,9934 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010764,1118854963,9983 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010765,1118855018,9973 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1010768,1118854966,4272 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010769,1118855013,4274 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010770,1118855032,4258 N STATE ROAD 43,SOLSBERRY,IN,47459,TRUE,
1010771,1118855036,4346 N SULLIVAN CT,SOLSBERRY,IN,47459,TRUE,
1011500,1118856071,4181 N LEGION RD,SOLSBERRY,IN,47459,TRUE,
1011987,1118854984,9672 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1011988,1118854987,9574 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1011989,1118854990,9586 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1011992,1118855080,9225 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1011993,1118855099,9281 E TULIP RD,SOLSBERRY,IN,47459,TRUE,
1012004,1118854970,4355 N SULLIVAN CT,SOLSBERRY,IN,47459,TRUE,
1012005,1118854978,9579 E PARRISH RD,SOLSBERRY,IN,47459,TRUE,
1012061,1051271084,442 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012062,1051271053,826 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012555,1051271102,434 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012558,1051271079,506 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012559,1051271085,726 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012560,1051271080,280 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012561,1051271083,200 S COUNTY ROAD 1250 W,NORMAN,IN,47264,TRUE,
1012563,1051271082,12993 W BASE RD,NORMAN,IN,47264,TRUE,
1012989,1051271081,12000 W BLOCK BASE RD,NORMAN,IN,47264,TRUE,
1012990,1051271087,12703 W BASE RD,NORMAN,IN,47264,TRUE,
1015485,1012798243,3703 S 150 E BLDG 2,KOKOMO,IN,46902,TRUE,
1017601,1118870543,4193 W 800 N,WORTHINGTON,IN,47471,TRUE,
1017613,1118871613,2827 W 700 N,WORTHINGTON,IN,47471,TRUE,
1019190,1086503537,7892 E COUNTY ROAD 250 N,WINSLOW,IN,47598,TRUE,
1019588,1086506336,1881 N COUNTY ROAD 825 E,OTWELL,IN,47564,TRUE,
1019590,1086505025,2147 N COUNTY ROAD 825 E,OTWELL,IN,47564,TRUE,
1019813,1086502230,9241 E COUNTY ROAD 200 S BLDG 2,VELPEN,IN,47590,TRUE,
1019814,1086502474,9251 E COUNTY ROAD 200 S,VELPEN,IN,47590,TRUE,
1019820,1086501356,9387 E COUNTY ROAD 200 S,VELPEN,IN,47590,TRUE,
1019821,1086507693,9241 E COUNTY ROAD 200 S,VELPEN,IN,47590,TRUE,
1019826,1086500452,1845 S COUNTY ROAD 900 E,VELPEN,IN,47590,TRUE,
1019827,1086504149,9037 E COUNTY ROAD 200 S,VELPEN,IN,47590,TRUE,
1020473,1086500234,9120 E COUNTY ROAD 100 S,VELPEN,IN,47590,TRUE,
1020474,1086503910,1097 S COUNTY ROAD 900 E,VELPEN,IN,47590,TRUE,
1020476,1086501506,9431 E COUNTY ROAD 200 S,VELPEN,IN,47590,TRUE,
1020477,1086501119,1223 S COUNTY ROAD 900 E BLDG 2,VELPEN,IN,47590,TRUE,
1020479,1086501427,1131 S COUNTY ROAD 900 E,VELPEN,IN,47590,TRUE,
1020481,1086500321,1705 S COUNTY ROAD 900 E,VELPEN,IN,47590,TRUE,
1020482,1086500588,1683 S COUNTY ROAD 900 E BLDG 2,VELPEN,IN,47590,TRUE,
1020484,1086502797,1461 S COUNTY ROAD 900 E,VELPEN,IN,47590,TRUE,
1020485,1086504525,9817 E COUNTY ROAD 100 S,VELPEN,IN,47590,TRUE,
1021030,1012803399,1996 E 400 S,KOKOMO,IN,46902,TRUE,
1022011,1118871678,891 S COMMERCIAL ST,WORTHINGTON,IN,47471,TRUE,
1023664,1085855045,8629 W 300N BLDG 2,JASPER,IN,47546,TRUE,
1023665,1085860527,8629 W 300N,JASPER,IN,47546,TRUE,
1023668,1085855085,8480 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023677,1085855080,8250 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023678,1085855081,8326 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023679,1085855082,8276 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023680,1085855083,8556 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023681,1085855084,8246 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023682,1085855086,8322 W STATE ROAD 56,JASPER,IN,47546,TRUE,
1023684,1085860502,800 NORTHWOOD AVE BLDG 14,JASPER,IN,47546,TRUE,
1023685,1085860505,2440 N 800W,JASPER,IN,47546,TRUE,
1023686,1085860506,2384 N 800W,JASPER,IN,47546,TRUE,
1023687,1085860508,800 NORTHWOOD AVE BLDG 37,JASPER,IN,47546,TRUE,
1023886,1085860503,750 NORTHWOOD AVE BLDG 3,JASPER,IN,47546,TRUE,
1023895,1085860504,2209 N 750W,JASPER,IN,47546,TRUE,
1023906,1085855065,750 NORTHWOOD AVE BLDG 20,JASPER,IN,47546,TRUE,
1023907,1085860531,2871 N 750W,JASPER,IN,47546,TRUE,
1023908,1085855066,7758 W 300N,JASPER,IN,47546,TRUE,
1024143,1085855064,2637 N 750W,JASPER,IN,47546,TRUE,
1024145,1085855056,8021 W 300N,JASPER,IN,47546,TRUE,
1024146,1085855057,8117 W 300N,JASPER,IN,47546,TRUE,
1024147,1085860522,8243 W 300N,JASPER,IN,47546,TRUE,
1024151,1085860521,8289 W 300N,JASPER,IN,47546,TRUE,
1024153,1085855039,3137 N 800W,JASPER,IN,47546,TRUE,
1025465,1118871083,3142 W TERRE HAUTE RD,WORTHINGTON,IN,47471,TRUE,
1025472,1118871080,3346 W TERRE HAUTE RD,WORTHINGTON,IN,47471,TRUE,
1025964,1085855038,3907 N 800W,JASPER,IN,47546,TRUE,
1026165,1085855047,3399 N 800W,JASPER,IN,47546,TRUE,
1028958,1118849078,36 S POPLAR ST,BLOOMFIELD,IN,47424,TRUE,
1028959,1118849083,160 S POPLAR ST,BLOOMFIELD,IN,47424,TRUE,
1028960,1118849079,318 S US HIGHWAY 231,BLOOMFIELD,IN,47424,TRUE,
1030693,1118866937,6990 S STONE RD,BLOOMFIELD,IN,47424,TRUE,
1030695,1118867216,7025 S WEST GATE RD,NEWBERRY,IN,47449,TRUE,
1030924,1118866953,6724 S STONE RD,BLOOMFIELD,IN,47424,TRUE,
1030936,1118867213,2157 E STATE ROAD 58,SCOTLAND,IN,47457,TRUE,
1030937,1118849315,1734 E STATE ROAD 58,BLOOMFIELD,IN,47424,TRUE,
1030938,1118849317,1740 E STATE ROAD 58,BLOOMFIELD,IN,47424,TRUE,
1031152,1118849316,1884 E STATE ROAD 58,BLOOMFIELD,IN,47424,TRUE,
1034957,1012835408,4460 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1034958,1012835417,4494 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035286,1012835398,4270 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035287,1012835405,4412 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035288,1012835411,4368 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035289,1012835413,4314 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035290,1012835418,4400 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035291,1012835423,4436 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035292,1012835426,4298 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035460,1012835427,4346 S 580 W,RUSSIAVILLE,IN,46979,TRUE,
1035461,1012834005,5208 W 500 S,RUSSIAVILLE,IN,46979,TRUE,
1035462,1012834000,5486 W 500 S,RUSSIAVILLE,IN,46979,TRUE,
1035464,1012834019,5116 W 500 S,RUSSIAVILLE,IN,46979,TRUE,
1048408,1079442721,2591 S SIEVERS RD,VINCENNES,IN,47591,TRUE,
1048409,1079442731,1606 E TAYLOR DR,VINCENNES,IN,47591,TRUE,
1048410,1079451365,1577 E SIEVERS DR,VINCENNES,IN,47591,TRUE,
1048411,1079451374,2674 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048412,1079451377,2680 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048413,1079451379,2690 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048414,1079451381,2720 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048415,1079451383,2740 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048416,1079451384,2582 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1048417,1079451385,1592 E TAYLOR DR,VINCENNES,IN,47591,TRUE,
1048418,1079451386,1583 E SIEVERS DR,VINCENNES,IN,47591,TRUE,
1048419,1079451387,1585 E SIEVERS DR,VINCENNES,IN,47591,TRUE,
1048420,1079451388,1589 E SIEVERS DR,VINCENNES,IN,47591,TRUE,
1048421,1079451423,2611 S SIEVERS RD,VINCENNES,IN,47591,TRUE,
1048422,1079438672,58 E STATE BLDG 17,OAKTOWN,IN,47561,TRUE,
1048997,1139458073,764 PARADISE PT,SPENCER,IN,47460,TRUE,
1048999,1139456851,2698 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049002,1139457188,779 PARADISE PL,SPENCER,IN,47460,TRUE,
1049003,1139457565,829 PARADISE PL,SPENCER,IN,47460,TRUE,
1049004,1139459044,801 PARADISE PL,SPENCER,IN,47460,TRUE,
1049005,1139459843,736 PARADISE PL,SPENCER,IN,47460,TRUE,
1049006,1139461113,752 PARADISE PL,SPENCER,IN,47460,TRUE,
1049007,1139463153,788 PARADISE PL,SPENCER,IN,47460,TRUE,
1049008,1139463940,761 PARADISE PL,SPENCER,IN,47460,TRUE,
1049009,1139453803,930 PARADISE PL,SPENCER,IN,47460,TRUE,
1049010,1139454497,899 PARADISE PL,SPENCER,IN,47460,TRUE,
1049011,1139458007,933 PARADISE PL,SPENCER,IN,47460,TRUE,
1049012,1139458047,950 PARADISE PL,SPENCER,IN,47460,TRUE,
1049013,1139458758,3131 STULTZ RD,SPENCER,IN,47460,TRUE,
1049014,1139459464,3162 STULTZ RD,SPENCER,IN,47460,TRUE,
1049015,1139460186,899 PARADISE PL BLDG 2,SPENCER,IN,47460,TRUE,
1049016,1139461057,3014 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049017,1139461340,866 PARADISE PL,SPENCER,IN,47460,TRUE,
1049018,1139463109,975 PARADISE PL,SPENCER,IN,47460,TRUE,
1049019,1139457881,3418 STULTZ RD,SPENCER,IN,47460,TRUE,
1049020,1139456773,467 PARADISE PT,SPENCER,IN,47460,TRUE,
1049021,1139457945,554 PARADISE PT,SPENCER,IN,47460,TRUE,
1049217,1139459021,763 PARADISE PT,SPENCER,IN,47460,TRUE,
1049218,1139460403,2839 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049219,1139461100,2974 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049220,1139459448,3190 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049223,1139456009,2624 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049224,1139459325,577 PARADISE PT,SPENCER,IN,47460,TRUE,
1049225,1139455731,2378 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049226,1139454926,2565 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1049227,1139456340,2558 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049228,1139460407,2496 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1049418,1079451431,2632 S SIEVERS ROAD EXT,VINCENNES,IN,47591,TRUE,
1049419,1079454337,2647 S SIEVERS RD,VINCENNES,IN,47591,TRUE,
1052547,1106884519,9089 GOLD POINT RD,TRAFALGAR,IN,46181,TRUE,
1052552,1106884423,3861 PEOGA RD,TRAFALGAR,IN,46181,TRUE,
1052553,1106884436,3719 PEOGA RD,TRAFALGAR,IN,46181,TRUE,
1052554,1106884453,3615 PEOGA RD,TRAFALGAR,IN,46181,TRUE,
1052555,1106884454,9111 GOLD POINT RD,TRAFALGAR,IN,46181,TRUE,
1052556,1106884455,9115 GOLD POINT RD,TRAFALGAR,IN,46181,TRUE,
1052925,1106884459,9659 GOLD POINT RD,TRAFALGAR,IN,46181,TRUE,
1056833,1139458593,3277 PATRICKSBURG RD,SPENCER,IN,47460,TRUE,
1056834,1139464298,3333 PATRICKSBURG RD,SPENCER,IN,47460,TRUE,
1056840,1139455539,3519 PATRICKSBURG RD,SPENCER,IN,47460,TRUE,
1057037,1139455939,4842 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1057363,1139459551,4874 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1057364,1139462274,4788 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1057365,1139471190,101 WOODPECKER LN,SPENCER,IN,47460,TRUE,
1057366,1139471191,4964 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1057367,1139457415,75 MILLS CREEK RD,SPENCER,IN,47460,TRUE,
1057368,1139459041,4721 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1057374,1139454465,175 WOODPECKER LN,SPENCER,IN,47460,TRUE,
1058594,1139459118,3845 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058596,1139455166,3875 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058597,1139457830,4365 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058598,1139460976,4333 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058599,1139461452,4283 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058600,1139464225,4113 COUNTY ROAD 15 E,SPENCER,IN,47460,TRUE,
1058602,1139462598,4093 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058605,1139471315,4159 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058607,1139462431,3557 STULTZ RD,SPENCER,IN,47460,TRUE,
1058608,1139459085,3438 STULTZ RD,SPENCER,IN,47460,TRUE,
1058804,1139462126,3462 STULTZ RD,SPENCER,IN,47460,TRUE,
1058805,1139464314,3428 STULTZ RD,SPENCER,IN,47460,TRUE,
1058810,1139455947,3293 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058811,1139460081,3345 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058813,1139456234,3465 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1058820,1139463116,3125 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059002,1139461213,3497 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059195,1139457027,548 SHERFIELD RD,SPENCER,IN,47460,TRUE,
1059196,1139471132,4606 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059198,1139453968,4620 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059199,1139463546,255 WOODPECKER LN,SPENCER,IN,47460,TRUE,
1059200,1413419728,345 WOODPECKER LN,SPENCER,IN,47460,TRUE,
1059208,1139454578,4531 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059209,1139455079,4532 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059210,1139461349,4535 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059211,1139462544,4675 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1059212,1139454851,4610 BRAYSVILLE RD,SPENCER,IN,47460,TRUE,
1060004,1139458152,1421 MILLS CREEK LN,SPENCER,IN,47460,TRUE,
1060005,1139460033,1285 MILLS CREEK RD,SPENCER,IN,47460,TRUE,
1060222,1139456862,1393 MILLS CREEK LN,SPENCER,IN,47460,TRUE,
1060223,1139459269,1360 RED CEDAR LN,SPENCER,IN,47460,TRUE,
1060224,1139460361,3798 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060225,1139460925,1313 MILLS CREEK LN,SPENCER,IN,47460,TRUE,
1060393,1139456847,1179 MILLS CREEK RD,SPENCER,IN,47460,TRUE,
1060395,1139454681,3480 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060396,1139455833,3540 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060397,1139460508,1320 RED CEDAR LN,SPENCER,IN,47460,TRUE,
1060398,1139462151,1340 RED CEDAR LN,SPENCER,IN,47460,TRUE,
1060399,1139462271,1320 RED CEDAR LN BLDG 2,SPENCER,IN,47460,TRUE,
1060400,1139462999,1300 RED CEDAR LN,SPENCER,IN,47460,TRUE,
1060401,1413419726,3480 POTTERSVILLE RD BLDG 2,SPENCER,IN,47460,TRUE,
1060403,1139462817,1027 MILLS CREEK LN,SPENCER,IN,47460,TRUE,
1060404,1139455441,3303 STULTZ RD,SPENCER,IN,47460,TRUE,
1060405,1139457315,3309 STULTZ RD,SPENCER,IN,47460,TRUE,
1060406,1139459907,3306 STULTZ RD,SPENCER,IN,47460,TRUE,
1060407,1139455202,3483 STULTZ RD,SPENCER,IN,47460,TRUE,
1060408,1139463542,3487 STULTZ RD,SPENCER,IN,47460,TRUE,
1060409,1139463726,3413 STULTZ RD,SPENCER,IN,47460,TRUE,
1060410,1139457836,3260 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060411,1139463996,3380 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060412,1139464069,3412 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060416,1139462130,843 MILLS CREEK RD,SPENCER,IN,47460,TRUE,
1060593,1139460416,1460 RED CEDAR LN,SPENCER,IN,47460,TRUE,
1060594,1139464083,3656 POTTERSVILLE RD,SPENCER,IN,47460,TRUE,
1060595,1139470299,1433 RED CEDAR LN BLDG 2,SPENCER,IN,47460,TRUE,
1060983,1029586676,3620 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060984,1029586689,3592 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060985,1029586690,3602 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060986,1029586691,3642 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060987,1029597246,3572 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060988,1029586687,3832 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060989,1029586693,3712 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060990,1029586694,3804 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060991,1029587100,3781 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060992,1029586646,3504 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060993,1029586686,3805 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1060995,1029587097,2050 E COUNTY ROAD 400 S,GREENSBURG,IN,47240,TRUE,
1060996,1029592248,1890 E COUNTY ROAD 400 S,GREENSBURG,IN,47240,TRUE,
1061002,1413405631,3838 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1061007,1029597539,1182 E COUNTY ROAD 400 S BLDG 2,GREENSBURG,IN,47240,TRUE,
1061205,1029587110,3260 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1061207,1029597001,2129 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061208,1029597201,1441 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061209,1029587102,3317 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1061210,1029587107,3315 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1061211,1029587435,1337 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061212,1029587438,1335 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061213,1029590653,1381 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061214,1029588538,1482 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061215,1029598978,1438 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061216,1029587101,1835 E COUNTY ROAD 300 S,GREENSBURG,IN,47240,TRUE,
1061217,1029587106,3141 S COUNTY ROAD 180 E,GREENSBURG,IN,47240,TRUE,
1061657,1029589728,3478 S COUNTY ROAD 60 E,GREENSBURG,IN,47240,TRUE,
1061658,1029589774,3318 S COUNTY ROAD 60 E,GREENSBURG,IN,47240,TRUE,
1061680,1140140743,2058 E 250 S,PRINCETON,IN,47670,TRUE,
1061681,1140152198,2134 E 250 S,PRINCETON,IN,47670,TRUE,
1061682,1140142876,2202 E 250 S,PRINCETON,IN,47670,TRUE,
1061683,1140143686,2156 E 250 S,PRINCETON,IN,47670,TRUE,
1061684,1140153593,250 S STOUT ST BLDG 2,PRINCETON,IN,47670,TRUE,
1061704,1140152399,3244 E 350 S,PRINCETON,IN,47670,TRUE,
1061930,1140153169,3006 E 350 S,PRINCETON,IN,47670,TRUE,
1064687,1123384907,1940 IOWA ST,GARY,IN,46407,TRUE,
1064783,1106879395,6913 SPEARSVILLE RD,MORGANTOWN,IN,46160,TRUE,
1064786,1106881311,6270 N BITTERSWEET RD,MORGANTOWN,IN,46160,TRUE,
1064787,1106881512,1616 WOODLAND LAKE RD,MORGANTOWN,IN,46160,TRUE,
1065321,1029596584,4940 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065322,1029596585,4942 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065323,1029596589,4957 N COUNTY ROAD 230 W,GREENSBURG,IN,47240,TRUE,
1065324,1029596610,4941 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065325,1413405553,4949 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065383,1140152702,3253 E 250 S,PRINCETON,IN,47670,TRUE,
1065385,1140139049,2720 E 250 S,PRINCETON,IN,47670,TRUE,
1065665,1140145502,275 S STOUT E BLDG 8,PRINCETON,IN,47670,TRUE,
1065892,1029596586,4944 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065893,1029596587,4946 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065894,1029596588,4948 S COUNTY ROAD 240 W,GREENSBURG,IN,47240,TRUE,
1065895,1029596591,4954 S COUNTY ROAD 230 W,GREENSBURG,IN,47240,TRUE,
1065896,1029596593,4967 S COUNTY ROAD 210 W,GREENSBURG,IN,47240,TRUE,
1065897,1029596594,4956 S COUNTY ROAD 230 W,GREENSBURG,IN,47240,TRUE,
